id,text,true_label,continuous_toxicity_score,group,error_type,LR_pred,SVM_pred,DistilBERT_pred,BERT_pred,HateBERT_pred
945820,"How can you say ""all lives matter"" when facts prove otherwise . He's getting charged with man slaughter while those white kids got slapped on the wrist . If all lives matter, slap him on his wrist too . If not, then there will be an outrage in anchorage. Samoans ain't to mess with . If they feel like the Alaska state system is unfair and allows white privilege, they will speak their mind and will do anything to get there word across . This kid is known in the Samoan community, has a whole future ahead of him and everybody knows . Keep your head up Tosi !",0,0.4,General,LR,1,0,0,0,0
311131,"With leadership like Al Sharpen and Jesse Jackson it is hard to take them seriously. Blacks and Native American,s and thousands of white debtor slave's were used in America for a few hundred years. Before slaves in America whites browns and olive skinned by the millions were held in slavery for thousands of years. So who had it worse? Blacks in America for a few hundred years or all colors of people held as slaves for thousands of years?",0,0.2,General,"LR, SVM",1,1,0,0,0
5087180,"907AK, sun rises, sun set.....I don't see you in Washington DC fighting this thing. So talk is cheap. All I am saying is if you don't fight it, then enforcement of such laws will be inevitable and hiding your head deep into the sands.....won't change a darn thing.",0,0.1666666666666666,General,"LR, SVM",1,1,0,0,0
5168372,I agree the schools are pushing garbage for the most part. Where however in the west are those with opposing opinions being severely punished?  Its been a long time since I was in school but they were still pushing the multi cultural garbage and I was opposed them with no punishment. My son who will be in high school next year shares the same sentiment for the most part with no punishment also.,1,0.6,General,"DistilBERT, BERT, HateBERT",1,1,0,0,0
6052764,"Tell that to Paul Ryan:

Last year, when Trump said that a federal judge of Mexican descent had ruled against him because he is “Mexican,” House Speaker Paul Ryan (R-Wis.) said the comment constituted “the textbook definition of a racist comment.” 

That's just a sample but it should suffice to contradict your ""no evidence"" claim.",0,0.0,General,LR,1,0,0,0,0
6081731,"""weapons of mass casualty"" is not a real word.  It's used by those like ""silencer"" Hilary and ""Shotgun"" Joe Biden to scare and harass to push an illegal agenda.
.
The FBI’s 2015 Uniform Crime Report (UCR) shows nearly three times more people were stabbed or hacked to death than were killed with assault rifles and shotguns (a.k.a., the guns used in mass shootings) combined:
.
https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-20
.
This UCR also shows that nearly twice as many people were beaten to death with “hands, fists, feet, etc.” in 2015 than were killed with rifles of ANY kind.
.
WHY do you ""feel the need"" to own hammers and knives?",0,0.1666666666666666,General,SVM,0,1,0,0,0
6190823,The fact that the citizens of Ontario have not tarred and feathered Wynne shows what restraint Ontarian's have.  She is worthy of criticism based on her extremely incompetent performance and mismanagement of our province.  Her attempts to silence her critics are silly and petty.  Ontario and it's people have been very patient and extremely tolerant of her incompetence.,1,0.6,A,"DistilBERT, BERT",1,1,0,0,1
6006683,the american way . . . death.,1,0.6,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5054469,A hangman's noose attached to a tree limb and a stool? Mo beddah solution. Help them end their miserable unending bad luck.,1,0.6,A,BERT,1,1,1,0,1
339166,"You think ""every teacher and admin in Alaska"" owes oil??   Good lord!  No wonder its hard to get an American voice in Alaska anymore - we're all already owned!!!  I think jesus said it best when she said ""blessed are those owned like us...   but f<orget> the rest!!!"". .

I bet she totally meant those darn natives too..  except for the inlaws not owned by oil payments, obviousley..

by the way, i thought reinbold was, literally, married to oil, no?  its easy to be 'independent' when your spouse makes over a hundred thousand dollars per year, isnt it?",1,0.5,A,"LR, SVM, BERT",0,0,1,0,1
694757,maybe they just found the two valley trash murderers we've been looking for?,1,0.6,A,BERT,1,1,1,0,1
5808858,"Uh, Nick, it's the loony, fascist right that is labelling their hate as ""free speech.""",1,0.5875,A,"DistilBERT, BERT",1,1,0,0,1
5426154,They still have major problems in the bullpen. Three good bullpen pitchers will not cut it. Time to send the losers packing and bring up some new blood.,1,0.6,A,"DistilBERT, BERT",1,1,0,0,1
6069061,the terrorists continue to be alienated white male citizens hon..not well-vetted immigrants or refugees.  Get a clue.,1,0.7,A,BERT,1,1,1,0,1
943926,"It is the perfect word to describe many men today.

After 30 years of uber feminism we have now emasculated many men and boys.

Anyone notice that men are not very attracted to wanting relationships with western women these days..?

Never mind actual committing marriage-suicide so that a man can get divorce-raped in our lovely society and family court, with such feminine creatures.../s

Young men, TRAVEL

Travel to countries and meet some real, feminine women.

You will never be able to settle for one of these entitled spoiled women

And you won't become a CUCK",1,0.6,A,"DistilBERT, BERT",1,1,0,0,1
797902,"If they aren't caught, I hope the one he bit gets gangrene.",1,0.7,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5750484,I guess this is why Wyoming loses population every year. It's a ****hole.,1,0.8,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5372308,"it's another example of right wing hypocrisy, piously claim reverence for the unborn and ignore the child. gotta love it!",1,0.6,A,"DistilBERT, BERT",1,1,0,0,1
6251123,"Spacey ignored the pedophilia part. Interesting.

I'm going to guess Spacey was homosexually molested as a child as well, considering his nonchalant attitude.",1,0.5,A,"LR, DistilBERT, BERT",0,1,0,0,1
627223,"Marna Broekhoff doesn't need to move anywhere. She should stay right here and use her free speech rights to denounce those in government like Donald Trump, George Bush and Dick Cheney who obtained deferments through their connections to avoid the draft. These people consider the poor and working class people who get drafted as dispensable people.
Joe Pingleton suggests that Ms. Broekhoff has no right to live in the US if she doesn't agree with having a president who is an unprosecuted sexual criminal, a president who inspires neo-Nazis and white supremacists.
Veterans like my uncle who was drafted and died in Vietnam denounced that war as unjust in almost every letter he wrote. Maybe Pingleton thinks my uncle doesn't deserve to have his name inscribed on the wall in Washington D.C.. At the same time, who really cares what false patriots who support fascists like Trump think? I know I don't.",1,0.5,A,"DistilBERT, BERT",1,1,0,0,1
6270109,"Brison practises deviant sex
His wife is not a she
It is another deviant",1,0.6842105263157895,A,"DistilBERT, BERT",1,1,0,0,1
5517349,"Yeah, and the WH didn't blackmail Joe and Mika either. I mean, if you believe this lying dumpster fire of a ""president"".",1,1.0,A,BERT,1,1,1,0,1
6282849,"""Woman does not possess the image of God in herself ..."" St Augustine, bishop of Hippo (354-430) .
""So men possess the image of Devil in his devilish act of raping children? "" YJIN117, (2017)
ROFLOL!!!!!!!!!!!!!!!!!!!!!!!!!,  The whole world are LOL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,0.5945945945945946,A,BERT,1,1,1,0,1
5555799,"I know this comment wont survive the time it took to write it, but both Khadr and Trudeau should be hung from both sides of the same rope.",1,0.7,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
548057,No Larry you are the one who is showcasing their ignorance. You have absolutely no understanding of what actually happened in the Ukraine which makes you look silly. The reason that Trump has called out the left for election fraud in advance of the election is because they have been caught red-handed committing election fraud in advance of the election. Don't you remember that it was Hillary Clinton who committed election fraud when she stole the nomination from Bernie Sanders? Haven't you seen any of the 21 days of James O'Keefe's election fraud videos where the top brass in the DNC Brag and plot and scheme and conspire to steal the election? Putin hasn't been trying to destabilize the West he is trying to get the West to stop sponsoring and underwriting coups in neighboring Ukraine. Read the WikiLeaks the only person with close ties to Russia is Hillary,1,0.6,A,BERT,1,1,1,0,1
5117919,"Look at all the Russian bots and trolls, proving the point day by day that Russia cannot be trusted

If you guys were smart you'd lie low for awhile.  Not smart.",1,0.6,A,"DistilBERT, BERT",1,1,0,0,1
5412199,"There are states that require NO permit OR training.  I work in one of them.  That's what I was referring to.

Here's an example of one of those folks that is allowed to carry a concealed weapon with no training, and, of course, is automatically a law-abiding citizen (like we are always assured they are by folks like you).  You'll notice that, besides his stupidity, he was also not following the law:

http://www.kansas.com/news/local/article77782117.html

I suppose that this newspaper from a state that had all of 2 counties carried by HRC is a ""liberal rag"" or a spreader of ""fake news"".

People like this idiot shouldn't be allowed to carry a concealed weapon anymore.    

I'm not anti-gun.......I'm anti-stupid.  Go bug someone that's actually anti-gun.",1,0.8,A,BERT,1,1,1,0,1
846241,The only balls Donald has are Inaugural.,1,0.7,A,"DistilBERT, BERT",1,1,0,0,1
5756053,Am I the only one taken aback by the left's inability to demonstrate basic reading comprehension?  Did you completely ignore the asinine comment that I responded to?,1,0.8333333333333333,A,"DistilBERT, BERT",1,1,0,0,1
5852977,"Yup Spectrum is showing their true colors.  Mainland attitude, dirty player.",1,0.5,A,"DistilBERT, BERT",1,1,0,0,1
5053206,"This guy will end up killing himself.  He has shriveled down to bones during this trial, obviously trying to handle tons of stress. He looks like he has AIDS.",1,0.5,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5152589,"aa the lib troll of nonsense, see bud, harris came in with a 10 bill deficit which was added to with billions in transfer cuts downloading from ottawa liberals and managed to balance the books for 4 years and as a result the economy boomed with over 800,000 NET private sector jobs created in Ontario! , he was a god send now as to your 42 bill added, lets compare since being handed 10 bill from rae in deficit should harris of fired say 100,000 public people to guarantee no dept from day one or was it better as he did to work it down until balanced? answer that lib troll !! see you libs have added what 160 billion and still climbing so i guess you should be screaming at datlon and wynne then for that added debt right? answer that as well coward!",1,0.7,A,"DistilBERT, BERT",1,1,0,0,1
5116607,"What's this garbage about ""plain packaging""?  Marijuana is usually sold/dispensed in  see-through plastic bags.  Lately the dealers and dispensers have been writing the name of the strain or variety on the bag with a felt-tipped pen.  That should be plain enough for anybody.",1,0.7,A,"DistilBERT, BERT",1,1,0,0,1
433804,I loved Alex I played with him when we where kids he was my best friend  he slwsyz reminded me of the young innocent boy I use to play with n ride bikes with I miss him his mom is a wonderful women n I hope she can find peace rip I love u Alex be happy where u r I miss u n I'm just glad u r free from ur addiction I wish there could have been another way its so safe what the crap does to people so young plx stop the crsp there is no reason to takey a life especially someone so young he never even got to live no college no chance to have a family of his own i miss him n I want to cry every time I think about him rip in peace my loving best friend alex be safe up there.,1,0.7,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5248990,"""Damnit, Sister, I didn't know you were a nun when I stopped you for driving through a red light. I'm not supposed to ticket nuns!"" I guess there was a benefit for nuns in cars as well as for the City of Chicago, about which nuns chuckled that their habit's hems swept the sidewalks. Most habits are gone but sisters continue to minister in many places and many ways--with their law degrees, education degrees, science degrees, medical degrees, and much more. Women became religious wanted to serve; they did but also were required to live in a monastic-style existence and were hence at the edge of the laity's consciousness. Nowadays, sisters are JPFs---just plain folk--and free to intereact wherever and however, without worrying if the street is being swept by the hems of their skirts.",1,0.7,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5384976,"Did you read the recent ADN story about the local nutcase who shot himself through the brain, only to have the bullet pass through his head and kill his girlfriend who was trying to stop him?

Apparently not.

He apparently will be prosecuted for her death.",1,0.5,A,"DistilBERT, BERT",1,1,0,0,1
5777977,"You and your friends are atypical of the homosexual lifestyle.

Statistics on sexual promiscuity among homosexuals
by Matt Slick
9/13/11

Promiscuity
1. 28% of homosexual men had more than 1000 partners:  ""Bell and Weinberg reported evidence of widespread sexual compulsion among homosexual men. 83% of the homosexual men surveyed estimated they had had sex with 50 or more partners in their lifetime, 43% estimated they had sex with 500 or more partners; 28% with 1,000 or more partners. Bell and Weinberg p 308."" (exodusglobalalliance.org/ishomosexualityhealthyp60.php)

2. 79% of homosexual men say over half of sex partners are strangers: ""The survey showed 79% of the respondents saying that over half of their sexual partners were strangers. Seventy percent said that over half of their sexual partners were people with whom they had sex only once. Bell and Weinberg pp.308-309.""  (exodusglobalalliance.org/ishomosexualityhealthyp60.php)

https://carm.org/statistics-homosexual-promiscuity",1,0.7,A,"DistilBERT, BERT",1,1,0,0,1
424211,"I'm still waiting for Trump to apologize to all the ""titties"" of the world.",1,0.5,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
5428034,"America is horribly corrupt. Democrats and Republicans work for the rich and give us enough to shut up, no want to believe I,  and/or not go postal. 
Objective proof:",1,0.7,A,"DistilBERT, BERT",1,1,0,0,1
931815,"Kucinich was the sheep herder that led Gabby to slaughter.  He introduced Gabby the Gabbard to Khawam. 
Her inexperience fell for Kucinich.
Khawam  taunted her with being at the forefront of Middle East peace. 
What a worm Kucinich is. 
How naive she was.",1,0.7,A,"SVM, BERT",1,0,1,0,1
5291326,Sorry but that is absolute rubbish. Battery technology is already getting bigger and better as well as cheaper. To talk about 'immense cost' is totally and utterly risible.,1,0.6,A,"DistilBERT, BERT",1,1,0,0,1
5502239,POTUS has always been a figurehead...now it's a twitter deadhead at the helm. Sad that he can't see his own fu-twit-ility.,1,0.7,A,"DistilBERT, BERT",1,1,0,0,1
6148734,"seems pretty normal to me. A liberal city full of weirdos, potheads, guys with scraggly beards but no mustaches wearing kilts with their socks pulled up to their knees. Guys who wear belts but somehow their pants sag down to their kneecaps with their underwear showing. Crime everywhere. women with rainbow colored hair with a pokeman backpack strapped to their back. People who run across train tracks when the bars are down and the lights are flashing. This is normal for liberal cities. You asked for it and you got it so quit your whining and enjoy your opiod addicted weirdo population of strange deviants and creepy nutcases. Hey.....the gay fondler mayor is gone now! Maybe you can find another gay fondler. This time a woman....preferably with a marine haircut, deep voice, giant adams apple, carrying a socialist novel by Lenin. Oh wait...I forgot your socialist councilwoman. The brown one who spouts such bright ideas like ""Hey lets give boeing to the workers and make it a commune.""",1,0.8,A,BERT,1,1,1,0,1
5467332,He wants to go help terrorists then just ship him to Syria and be done with him.,1,0.9,A,"DistilBERT, BERT",1,1,0,0,1
877697,"And what about the sex with young girls on fantasy Island by Bill Clinton
or Energizer Bunny
Or Monica???",1,0.6060606060606061,A,"SVM, DistilBERT, BERT",1,0,0,0,1
515289,So the program was created because some dick head said he couldn't lock up his bike? Then the court dismissed it. Does anybody see the irony. Oregon makes u have a permit to pee them taxes the urine then dismisses the charges and invents the urine court... Brilliant!!,1,0.5,A,"DistilBERT, BERT",1,1,0,0,1
6199130,"ALL religion is a dangerous fiction, but Islam has been leading the pack lately. E.g. 72 dead in Afghaistan a couple days ago.",1,0.6,A,BERT,1,1,1,0,1
1064462,"I agree with everything that you said. If a country/culture extends its arms to take you in because you are in dire straits; what sort of ingrate, malcontent, hypocrite bites the hand that feeds? Show some grace, some gratitude. America has your back and will stand up for you but now that you are here....Love it or leave it.",1,0.6,A,BERT,1,1,1,0,1
5703739,"I'm actually a ""never Trumper"" (I've not voted D or R party for decades, always independent as a matter of principle, no different this year, Scott Walker, the man, not the party), but the corrupt, degenerate media hypocrisy in its endless bigoted Dim cheerleading but GOP bashing for the same thing (i.e. saying nothing about manifestly effeminate sodomitephyle 0bama but insanely pretending Trump is) is too vile to stand.",1,0.7,A,BERT,1,1,1,0,1
943289,"People who sucker punch people should be charged with attempted murder. If you sucker punch someone, its pure chance if they don't end up dead.",1,0.5375,A,"DistilBERT, BERT",1,1,0,0,1
5898475,"Korea is led by a maniac and the people are too timid to overthrow him. They will unfortunately suffer the consequences when the little 'fat' boy crosses the line.  We  killed civilians in Germany and Japan to defeat a determined well armed foe. What would you have us do, drop our weapons and allow Hitler to murder the entire world?  Iraq was led by a brutal dictator that  went from bad to worse when he was deposed. The people were just not ready for democracy.  Its true we have helped to install some terrible dictators, but the alternative was worse.  Sometimes the choice between good and evil isn't clear-cut and  is  boils down  to supporting  the lessor of two evils.",1,0.5,A,BERT,1,1,1,0,1
5467060,That's just foolish. War isn't a sport and it isn't about giving the other side a chance to kill our guys. If we can push a button and win without putting any of our people in danger - that's the ideal situation.,1,0.5,A,BERT,1,1,1,0,1
5525961,"Don't forget Muslims.  There are endless tales in the Globe of how  they are all such wonderful wonderful people, and the only bad people are white Canadians  who ask questions.",1,0.8,A,"DistilBERT, BERT",1,1,0,0,1
6196450,"Again right-wing snowflakes deemed the following comment uncivil:

""Plus, if he thinks homosexuals are sinners, he is required to serve them, following the example of Jesus who served sinners.

This guy is really bad at being a Christian.""",1,0.5,A,"DistilBERT, BERT",1,1,0,0,1
5154838,"You ought to know, you worship trump daily and spray cans of Glade just can't cut it. And you think it's funny that trump abuses women, gropes them, lies, cheats, and represents the worst in American politics. Yup, he's your man alright.",1,0.5,A,BERT,1,1,1,0,1
402959,"Nevermind the wankers Billy. They're probably supporters of crooked Hillary, much like ADN! A cc carrier would have been great on this rafting trip!",1,0.6515151515151514,A,"LR, SVM, DistilBERT, BERT",0,0,0,0,1
4979370,"look at all the monkey's in the picture making a fool of themselves, Chin what the revised rule now is only new people from those six terrorist countries are banned because they have no government where we can vet them good and find out what there background is. those that are already living here that have a green card or a stay visa are not affected by this travel ban law. you guys just don't get it, if you want to make monkey's of yourself, be my guess.",1,0.5,B,HateBERT,1,1,1,1,0
6280840,"Life is cheap in Hawaii, not extradite because of not getting a fair trail or a 'free' attorney.  Not to mention she died when she fell, yep, fell right into his knee.  Yo, know you know, if you want to 'bump off' someone, you know where to go.  Great justice for victim.  As the saying goes, crumbs have more rights then victims.  Judges need to their $**T together.",1,0.5,B,"LR, SVM, HateBERT",0,0,1,1,0
5295874,"So the disastrous immigration at all costs polices of the G7 are now being seen in their ugly light.

As sensible people along said "" Don't hurry - lets think this through"". The elites saw an opportunity to bring in fresh meat as all G7 countries are getting older and less productive.

No thought was considered to the security of our countries. Only blind lust at bringing in fresh meat.
The bureaucrats and apparatchiks behind the strategy duped the stupid politicians who couldn't even screw in a light-bulb.

What do we have now
Utter chaos as flailing politicians froth on how to save their careers.
All the while bombs go off everywhere.
The new star spangled banner - BOOM!",1,0.6,B,HateBERT,1,1,1,1,0
763078,"Regardless of your opinion on how the situation should be solved, you have to like Kerry listing all the places he's been and people he's talked to in both Israel and Palestine, over many years.   

With us knowing all the while that this will follow:  
Trump: What did Kerry say?
Conway: Two-state. 
Trump: Another failure speech by pathetic Jim Kerry! Sad! And even if there are two states I will win them both!",1,0.5,B,"SVM, HateBERT",1,0,1,1,0
4999117,"Sure, Omar the child soldier deserves compassion, but his traitorous Al Qaeda family that put him there deserve deportation….",1,0.6,B,"LR, SVM, HateBERT",0,0,1,1,0
5919746,"Ruse may or may not be a homosexual, but his tweets certainly suggest that he is a man with unresolved psychosexual issues. I wouldn't think there would be any point in engaging the filthy tweets.
I thought Crisis aspired to be a serious publication.  If so, they have to terminate their relationship with this guy; he's clearly reckless and irresponsible.",1,0.5,B,HateBERT,1,1,1,1,0
5404129,"I agree and sometimes I can be a bit harsh myself.   You do realize that you called approximately 1/2 the voters in the state ""fools"", don't you?   From my perspective, with the liberal influx from California, you are very close to being right.",1,0.6,B,HateBERT,1,1,1,1,0
522472,"What HRC is saying is an unaware and compliant dem. voter. The dem. party leaders treat the dem. party voters like ignorant puppets, and guess what? They are rewarded for it. I wonder just how long it takes for the puppet strings attached to their loyal subject to start hurting but then I remember, the strings have been there for so long the loyal subjects don't even realize they are there anymore. Thanks dems., you gave us no choice but a DT. You with your arrogance, with your attitude of just shut up and go along, you with don't worry about endless wars and 20 TRILLION dollars of debt, you with it is okay to print massive amounts of money, thanks dems. for propping up WS. It is also easy to add thanks to the entrenched repubs. they also treat the voters like fools. DT is the result of people getting totally fed up with the status quo. At least the people who have shed the puppet string, we see there are those here who have yet to realize they are attached. Fools.",1,0.6,B,HateBERT,1,1,1,1,0
5329696,"Imagine a U.S. where the law allowed exceptions for every religious tenet. The Bible says that homosexuals should be killed. Do you think lawmakers should be consulting the Bible (or the Koran) before they pass laws? The U.S. is not a theocracy. However, the Islamic State is. Maybe this baker should seek to live with them.",1,0.6,B,"DistilBERT, HateBERT",1,1,0,1,0
5779417,"Life of the lay, says, I never said she was (a prostitute).  What a way to take what was being discussed and attempt to get out of discussion.  First, I said the Bishops said she was a prostitute.  I made it clear she was indeed not.  You defended the bishops engaging in character assignation.  You yourself bring out the ugly in yourself, we are not attacking you personally but showing how you just are not engaging in a conversation.  On this very board you used character assignation against Martin Luther King and others on this board.  You yourself talk plenty ugly...",1,0.6,B,HateBERT,1,1,1,1,0
724685,"That's OK if you don't want to kill him, Ms. Parker.  Let me do it.",1,0.8,B,HateBERT,1,1,1,1,0
5254753,"Totally agree.

If you think this is bad, these loser eco terrorists actually think plastic drinking straws are a major threat to the environment. In California they are working to ban them.

What is next for these Bozos?

http://www.mercurynews.com/2017/03/16/restricting-use-of-plastic-straws-the-latest-trend-to-clean-up-california-beaches-ocean/",1,0.7,B,HateBERT,1,1,1,1,0
6057384,"Poor little Trumplthinskin was getting criticized by the big, mean mayor. And a female mayor to boot! His fragile, misogynist, narcissistic ego got a tiny bit bruised. And so it goes.",1,0.671875,B,HateBERT,1,1,1,1,0
5413848,"Twolf, I'm flagging your name-calling comments. Just so you know. Can you not make your point without that useless vitriol?",1,0.6,B,"LR, SVM, HateBERT",0,0,1,1,0
6149384,"Ungrateful Canadian!
Too bad Donald saved the Canadians wife/kids but the Canadian was included in the package.",1,0.7,B,"LR, SVM, DistilBERT, HateBERT",0,0,0,1,0
5898684,Must suck to be him to have to worry about a rogue boner popping up uncontrollably. What a laugh. Lawyers will think of anything to introduce doubt. The court recorder mustʻve had a tough time keeping a straight face. hahaha,1,0.6625,B,HateBERT,1,1,1,1,0
6051357,"The title Master should remain. If you are so ignorant of history and etymology to be offended by it, you have no business being at Massey College.",1,0.6,B,"DistilBERT, HateBERT",1,1,0,1,0
388725,""" In other words, she’s not suffering from dementia"".  Just for the record I'm not voting for Trump or Hillary the Sociopathic Liar, but I do sincerely  hope Ginsburg doesn't have dementia. Because when Trump most likely does become President I want her to remember and keep her promise to move out of the USA.",1,1.0,B,"DistilBERT, HateBERT",1,1,0,1,0
5506068,"Most ignorant post of the season. ""Worst Offenses in Baseball""  really why is it they rank 6th in offense for entire MLB? and 4th in the NL.  You pick out one pitcher that has the Rockies number, happens to every team, one pitcher seems to pitch and match up well against a team. Means nothing.  Every team goes through a hitting slump, you look at past years performance and you know this team can hit.  It is the pitching that is questionable for the entire season, Rookies and facing batters multiple times is the issue, you think you know more than Bud Black? Please, its well established, hitters facing pitchers more times read them better and do better.",1,0.8333333333333333,B,"LR, SVM, HateBERT",0,0,1,1,0
741016,"That's a really dumb question since the cost of wait for it...living...varies based upon where you live.

I have a suspicion that you are way more interested in the welfare costs to the nation than what our wars cost or military black budgets or R&D or foreign aid to Israel and other nations or corporate subsidies etc...",1,0.5,B,"DistilBERT, HateBERT",1,1,0,1,0
1042586,they are lazy and greedy - they can't do a real day of work and they know it.,1,0.6,B,"DistilBERT, HateBERT",1,1,0,1,0
5197437,My word. It took them 1 year to catch a lunatic. How long to catch someone with a it of brains?,1,0.5,B,HateBERT,1,1,1,1,0
5373785,"Trump is not and never will be a legitimaTE PRESIDENT OF America.  hE IS A tv ENTERTAINER AND A FRAUDULENT, SLEAZY BUSINESSMAN.  hE HAS EMBARRASSED THIS COUTNRY WITH HIS CONSTANT BUNGLING.",1,0.5394736842105263,B,HateBERT,1,1,1,1,0
5787337,"The only person wetting himself is Bannon. New cheif of staff John Kelly hates Bannon and is rumored to be pushing him out. Had Kelly been hired from the get-go, most of the inexperienced fools that currently occupy Trump's clown car wouldn't be anywhere near the White House. Now that adults are finally running the show (Kelly and Mattis), I expect the administration to embarrass itself less frequently than it has the last 7 months.",1,0.5,B,HateBERT,1,1,1,1,0
926036,"I assume you are joking, but many of the world's best athletes and body builders have adopted vegetarian and vegan diets. Not all are dumb, and they are certainly not slow or weak. So watch out, omnivores!",1,0.5,B,HateBERT,1,1,1,1,0
460648,"You obviously are very ignorant about running in this community and about athletics in general. You clearly don't understand the role of college athletics in our society and the real value it adds. There is a reason why the vast majority of universities across the country have vibrant well rounded and seasonal intercollegiate athletics programs and why every state in the U.S. has college sports. The U.S. is the envy of the world when it comes to the synergy created by higher education and athletics. 

You need to educate yourself sir.",1,0.5,B,"DistilBERT, HateBERT",1,1,0,1,0
5296074,"Having this young entitled man spend some prison time with un-entitled prisoners will definitely be an attitude changer for him. And he (reality: his parents) should pay restitution to all those that experienced financial losses because of this idiotic act of violence. Entitled or not, we are a nation of laws and ignorance of the law is not an excuse. Or perhaps in this case ""arrogance above the law"" will not be excused. 
All eyes on the judge....",1,0.5,B,HateBERT,1,1,1,1,0
6114175,"Ok, to your first point look up like five posts and you will see I sad that exact same thing. We are all of us called to both the contemplative and practical. 

I was so wondering if someone at NCR was going to go there, and lo and behold, it finally happened. I'm grateful you did not call be an ""alt-right"" Catholic at least. Stormtrooper in the sense of the guys in silly white armor that can't shoot the broadside of a barn.  Not the freaking SA! I hoped that would be obvious",1,0.7,B,"DistilBERT, HateBERT",1,1,0,1,0
1048710,Strap Trump to the top of the nose cone and blast off the rocket.,1,0.7,B,"LR, SVM, HateBERT",0,0,1,1,0
6107394,"Mark McGuire, absolutely agree.  It is time to enforce laws on those who flagrantly disobey them.  If this was done, no need to close the park and spend $500K fixing the damages.  Inept government officials.  Nauseating.",1,0.6,B,"LR, SVM, DistilBERT, HateBERT",0,0,0,1,0
916102,"Can't read bar graphs either?  

You made an ignorant comment about Chicago Homicides; I posted the actual statistics for Chicago for the entire year of 2015.

FBI statistics on the Black on Black homicides and specifically in Chicago have shown the same thing for decades.

Read.  Learn.  Then post.",1,0.5,B,"DistilBERT, HateBERT",1,1,0,1,0
1028562,"How about a story on Gosnell.  To me it seems that when politics gets in the way of good policing, things like this happen.  Can you imagine...they didn't want to report on that story because it would blow up the homicide numbers and they didn't want that to happen.  Crazy man.",1,0.5,B,"LR, SVM, HateBERT",0,0,1,1,0
5691442,"Hey Newt, tell us again how this foul mouthed punk and Trump are two birds of a feather. This is the only thing good to come out of the white house in months. Maybe the General IS taking the reins.",1,0.5,B,HateBERT,1,1,1,1,0
743061,"The snowflakes on college campuses think this is a rapey song? God, I hate my generation.",1,0.5,B,"LR, SVM, DistilBERT, HateBERT",0,0,0,1,0
794072,"Of course they refuse to give out the race of the attackers and victim.  It's not PC to do it.  I'd put money on it that the feds will not charge them with a hate crime.  I'm sure they did it because they have been denied something...  I have no idea what would ever justify it.

My question is what would be happening now had the races been reversed and it would have been Obama and blacks being cursed?  Al Sharpton, where are you now, protestors???",1,0.7,B,"LR, SVM, HateBERT",0,0,1,1,0
5960536,That's damn funny!  Thanks for the laugh Chimborazo!,1,0.8333333333333333,B,HateBERT,1,1,1,1,0
1036868,"Many country have, mixed gender bathrooms, and they have no problems with it.
In the not so distant future, it will be normal for both genders to use the changing room and showers together. So until we reach that time, transgender people will have to decide what gender they wish to be. And then have a sex change surgery, if they do not have the surgery then they are just weired and perverted.",1,0.6,B,"DistilBERT, HateBERT",1,1,0,1,0
5415437,"I SAID THAT AND THEN SOME.  A GOOD FOLLOW UP WOULD BE TO PUT $1,000 BOUNTY'S ON ANYONE PERCEIVED TO BE AN ILLEGAL ALIEN, GANG MEMBER OR MUSLIM!",1,0.7,B,"LR, SVM, DistilBERT, HateBERT",0,0,0,1,0
6139203,"The Jets played poorly, but were fortunate that Markstrom played like crap and let in 2 softies. The Jets other 2 goals were a fluke off a Canuck D and an empty netter. Bigg phhht. The Canucks failed in the transition and let the D get backed up and checked all night. Still, they outplayed the Jets, outshot, and outchanced them.",1,0.7,B,HateBERT,1,1,1,1,0
884513,"You don't have advanced technology to talk about actually. NATO is American's, not much to do with Canadian, it is all dictated by American.
And finally, Canadian talking in American shoes is ridiculous, you don't sit in oval office.",1,0.5,B,"SVM, HateBERT",1,0,1,1,0
798108,Hopefully all of the deplorable a that voted for Hillary will be exposed and tortured indefinitely,1,0.8,B,"SVM, DistilBERT, HateBERT",1,0,0,1,0
5548687,"Er, what is 'homosexual conduct'? And where does 'God's law' say 'no' to it?

You see I think of homosexual conduct as committed love. And love, true love, is many things more than one. Where does God ban this? You clearly equate homosexual conduct with one thing: an*l s*x. So we are at cross-purposes here.

Are you sure that old cardinal you quoted wasn't a closeted (though perhaps not closeted to everyone), self-loathing gay man himself?  He certainly sounds the type to my ears.

You're obviously not aware that many hetero-couples engage in this kind of s*x, and that many gay couples do not.",1,0.7,B,HateBERT,1,1,1,1,0
1009406,"quit being so damn picky........ Kellyann told me just the other day that ""alternative facts"" were just as valid as those ""other"" ones.   Gary Crum",1,0.8,B,HateBERT,1,1,1,1,0
