id,comment_text,target,label,predicted_label,non_toxic_logit,toxic_logit
908466,Some guys are quite vulgar and sexual when they talk about women; and the opposite is true as well. I just don't think that constitutes hate.,0.4,0,1,-0.071187235,-0.047740497
913275,"Great letters today. Thanks especially to Alex Kopenen for getting to the root cause of the epidemic of ignorance that plagues the nation and allows for the election of such a boorish, sexist, misogynistic, racist, narcissistic man entree to our White House. The truth has no place in this new trumpian world we live in. For thirty years we have seen the rise of a right wing media dead set on misinforming and disinforming the American audience to the point that viewers/listeners cannot separate the truth from the lies anymore. We have trump because of the dishonesty of the entire spectrum of right wing media. Shame on us as a nation for giving up the search for truth for the sake of garbage reporting that reinforces prejudices, hatreds and fears. We are better people. Please think about what you are consuming. Fast food poisons the body and junk information from most right wing media poisons the mind and soul.",0.1666666666666666,0,1,-0.14812845,0.0703913
913654,"Most who disagree with Trump are mostly transplants from hell in our country, who don't belong here.",0.4,0,1,-0.6385586,0.4878635
913684,"You've been dying to rip into GBA with that one, haven't you? Pretty clever...for a troll.",0.2,0,1,-0.74397945,0.6128817
914177,"Justin just tweeted this: https://twitter.com/hashtag/WelcomeToCanada?src=hash

I am sure that just peachy to thumb his nose at Trump just as talks regarding NAFTA is being reopened. What a dumb move by PM Selfie. You have a vindictive Cheetos Jesus next door.",0.2307692307692308,0,1,-1.1063614,0.9387514
914448,"I""m sure they'd rather be dead. Uh huh.",0.4927536231884058,0,1,-0.23011756,0.22751832
914561,"Sorry Zingers, I am fully cognizant of the Electoral College and don't dispute the outcome of the election. My point is simple. A majority of Americans did not vote for Trump, which continues to rankle Trump's ego and thin skin. Enjoy the ride while you can. I have hope that reason and sensibility will ultimately prevail and the current idiocy will get the national burial it deserves.",0.4,0,1,-0.92474926,0.8240845
914672,"Turkey, Lebanon and Jordan, majority Muslim nations took hundreds of thousands of Christian Syrians together with Yazidis and others. What Trump has done is racist and obviously to cater to his racist Christian conservative republican base.  You clearly fit that mold well.",0.0,0,1,-0.14924996,0.04231617
914823,Alex -and I guess the intelligent aristocrats like you are the ones who voted for Kathleen Wynne and Junior Trudeau. Looking at their accomplishments and then defending them does make you rationally ignorant.,0.2,0,1,-1.6894784,1.613892
915279,"Hah! I caught you hook, line and sinker! It's your turn to be the sucker, Motley. I just took a lesson from you and did a little trolling. Glad you know Moses from Abraham, I guess; but of course that doesn't diminish my point, that if you believe Yahweh inscribed the Ten Commandments in stone and gave them to the Israelites, then you must believe the language in which Yahweh refers to ""other gods"". Several posters have claimed there is only one God. Apparently, Yahweh knew otherwise.

How does it feel to be hoist on your own trollish petard, Motley? Also, stop thinking you're better than everyone else, and start reviewing the posts of others for every one of your posts, as the rest of us normal people have to do. Thanks in advance!",0.4,0,1,-0.42698798,0.32165223
915451,Not really. I see the comment as pointing out the hypocrisy of it all.,0.0,0,1,-0.07269633,-0.0438458
915958,"When Trump orders savage bigotry, the true believers act immediately, when Obama promoted peace same buffoons claimed their rights to discriminate were unfairly revoked.",0.0,0,1,-0.4649221,0.35776305
916791,"In my opinion....I cannot believe that the Globe and Mail actually published this ""sexist horse poop.""",0.4324324324324325,0,1,-0.17986336,0.10215519
917584,"The vast majority of Canadian soldiers, sailors and airmen in the Second World War weren't cringing, fearful lunatics, CEET.",0.1666666666666666,0,1,-0.050771236,-0.0028577708
918988,I'm ok with immigrants coming to AK or USA that simply want to make a better life for themselves and be marginalized anyway versus Red State Alaska rapist and child abusers.,0.4084507042253521,0,1,-0.122863345,0.09448379
919817,"As usual, the globalist Idiotson is celebrating the cultural and racial genocide that is being inflicted on the West.",0.4,0,1,-1.5550715,1.462901
920078,"Spineless enablers, just like McConnell, Ryan, etc. in hopes of using this tool to advance their agendas, and screw what they are hearing from Americans and around the world via hundreds of thousands of outraged, scared people!  

The hypocrisy and silence of the Grabbing Our Pussies party is mind boggling. Shameful. They are complicit in making our great nation the embarrassment of the world. You own Trump, GOP, and that goes for Lisa (from Poland) and Dan (from Ohio).",0.3918918918918919,0,1,-0.27179414,0.18123467
921577,"Yes you make a great point by calling me a pervert, nice one.   The fact is he is no more a sexual predator than most guys out there and you know it.  Call me all the names you want, it doesn't make you right, only in denial.  It make you just as bad as those you oppose.  Tell me what good come out of calling me a pervert?  What grounds do you have to say this.  Another Liberal over reaction.  SAD!  I grope my girlfriend all the time and she just loves it.  Doesn't mean i just walk up to other people and grope them.  Bill Clinton in the White House would have been so much more moral right?  It is proven he is a pervert.  Get a point and stop calling names.",0.0,0,1,-0.20393148,0.10366988
922263,Amen Cyndy!  Why is the RG protecting an eavesdropper?  The Russians eavesdropped on Hillary's emails and the RG went after the Russians like Old Yeller on a ham bone.  Why the epic hypocrisy here?,0.0,0,1,-0.16735029,0.061288852
922362,Too embarassed to endorse. Too cowardly to denounce.,0.0,0,1,-0.4247645,0.32761553
922747,"Of course elizabeth saxe-cobourg wants to meet trump. The monarchy is a racist institution.  It has a long history of bigotry and imperialism in muslim countries, and junior royals have a tradition of going to muslim countries to kill muslims.  Harry even quite enjoyed the experience.",0.4,0,1,-0.7795401,0.6623337
923718,"So, after the terrorist attack in Quebec City, do you want to block the immigration of white people only?  Or are you just a selective racist?",0.4857142857142857,0,1,-0.28541744,0.20274599
924238,"""As an atheist non-Muslim, I express my love and solidarity to Muslims ""


However as an atheist non-Muslim, they have no love for you and in fact you are below contempt as was written in their irrational 8th century book of hate and misogyny. In fact their book of irrational fiction States that you are evil and should be killed. Today, in the year 2017, there are 100''s of millions of believers who would be honored to subject you to this right now.",0.1666666666666666,0,1,-0.36273745,0.30899158
926635,"You mean comments turned off on a story of a white Canadian citizen shooting Muslims?

That story?",0.3,0,1,-0.12096251,0.07407192
927405,Nice. Great time to make jokes about six people killed by an unhinged racist. You should be ashamed. Your lack of empathy is telling.,0.4078947368421053,0,1,-0.20194691,0.16661431
927815,"Haters like you with no real points are the toxin to society.  Calling names with no points is better?  So how is he abusing power?  Why is he ""Presidient Fear or Chaos""  What is the Ugly American legend?  Why is it not a good thing?  What is his myriad of observable prejudices?  You can spew this junk but now provide anything to substantiate it?  I think you are the toxin.",0.4729729729729729,0,1,-0.7051563,0.56532013
927867,"Sorry Roy, the only people running are you and the rest of the trolls on this forum. Melting down and acting like the spoiled children you've exposed yourselves as...",0.4,0,1,-0.69223875,0.6222428
927938,"I hold in my hand a piece of paper...

We will never appease Trump. He is a fascist, a racist and a narcissist and he will perceive us to be weak and submissive if we fail to confront his actions. Witness only him holding Theresa May's hand when she kowtowed. No better way to express his sense of superiority and misogyny. It seems Wente wants the same for Canada.",0.4558823529411765,0,1,-0.22103778,0.11370559
928329,"You are advocating for tax and spend?

Regardless, US citizens will end up paying for the useless wall.",0.3,0,1,-0.051685818,-0.050798103
928522,"It's a red herring if you're a progressive. 
We had Hilary Clinton campaigning for women's rights and to fight sexism, with her perverted husband Bill by her side. The Bill Clinton that openly lied about his sexual deviance to Congress and debased the Whitehouse. The Bill Clinton that asked Linda Tripp to lie for him. The Bill who sexually harassed multiple women.
We can talk about which one (Trump or Clinton) is more disgusting than the other forever, but I find the progressive outrage about Trump's behavior hilariously hypocritical given you supported Hilary knowing Bill would again occupy the Whitehouse - getting ready for more deviant fun!. Your passionate defence of Clinton is disturbing really.
The President had every right to fire the AG in this case. She should have had the spine to resign first for disobeying orders. Not surprisingly, she was demonstrating progressive entitlement, simply reinforcing why Trump was elected in the first place.
 Progressives like you disgust me.",0.1666666666666666,0,1,-0.2707421,0.17119332
928624,"A tax? How about a ban?  A lot of theses lobbyist are x legislators, some making over $750,000.00 a year!
 We need a new law, 10 years has to pass  before a legislator can become a whore, I'm sorry a lobbyist!!",0.4,0,1,-1.052778,0.9349565
931482,"Why would I want a more Islamic society? I am a Hindu, not Muslim. I am against Islamophobia, even though I am not Muslim. Discrimination against any group is evil. I suppose that is hard for you to understand. 

You are right about freedoms being fragile.  The Jews who lived in Germany had assimilated fully. It didn't save them. The Japanese Canadians who assimilated fully still got screwed. After 9/11, I was always ""randomly selected"" for secondary security screening. Despite the fact that India is not a Muslim country, and is a victim of Islamic terrorism. Being non white meant I was Muslim-ish.

And as I have pointed out before, German or Italian immigration into Canada didn't make this country more fascist. I think Canada will survive Muslim immigration too.",0.4,0,1,-0.07871922,-0.0024015345
931886,sorta like the anti infidel hate practiced by the Muslims.,0.4,0,1,-0.1098374,0.033409536
931896,As sad as this situation has turned out there is obviously is a problem. This silly article and its message is not helping.,0.3,0,1,-0.4227651,0.37489817
932348,"Clarkson crawl back under your rock with your $16 glass of OJ...you were a disaster as the unimportant and useless Governor General, an unnecessary  role way past its due date. The only reason you were selected for your position was your minority status not due to any talent or ability that was required for a bureaucratic position. Finally,  you certainly don't have the moral integrity to speak for Canadians.",0.4,0,1,-0.11704913,0.044587642
933936,"I guess that means we don't need a Democratic Institutions Minister.  Get the hook  !


The real congratulations for ensuring Zoolander didn't get to rig the System for his useless crew goes to our illegal immigrant Minister of hair curlers and all other things useless, Ms. Monsef.  Job well done.",0.4,0,1,-0.19508542,0.14002334
934384,"Any moderate Muslim in a majority Muslim country would risk death if he or she spoke out against terrorism and Sharia'h. They are too afraid.

Many good Muslims need to disavow despicable acts in the name of Allah. Only then will peace come to their world.",0.3,0,1,-0.33339563,0.29113844
935112,"This gal is trying hard to position herself. Unfortunately, many of us at home know her to be reckless and very naive. Her boycotting the inauguration was an embarrassment, and trying to lay covers by going to Syria was silly.",0.4,0,1,-0.66812694,0.55911535
935693,"A very common structure I see in the Globe and Mail articles is when you have an article where the writer's bias is so obvious where they weighted the majority of the article with the dominant view, and buried in a small corner of the same article they will barely mention a peep of an alternative angle. This structure gives them plausible deniability to state they have presented both sides. Disgusting.",0.2,0,1,-0.36918777,0.31584665
937370,Bring back the Thunderdome for these ****stains.  Sell tickets to offset propery taxes.,0.0,0,1,-0.1315761,0.024007015
937395,"Maybe...but, your ignorance is totally shown by all of your waha... no truth, facts...just plain old waha!",0.4666666666666666,0,1,-0.73876894,0.671912
937810,"It was a temporary rule that was overturned....wrong call at the time, a legal goal any other year. It would have been a shame to disallow the goal on a historically stupid rule. (Very hab fan like attitude there Miller......and Hitch is one of the best coaches in NHL history)",0.3,0,1,-0.60284996,0.47472218
937940,"What a consummate coward, won't show his bald face in publico admit that he mislead the electorate in the last election.   Gerry probably told him it would be best to stay home.  I'll bet he doesn't make a move without consulting the real leader of the Liberal party.",0.2,0,1,-0.24626976,0.15273619
939185,"Donald Trump is extremely refreshing. Watching the uptight, left of center hypocrites squirm with anger and only view things how they want to is mighty entertaining. Keep up the good work President Trump.",0.0,0,1,-0.6238206,0.53138214
940856,"A rude lawyer? What is this world coming to? It seems to have worked pretty good since Felderhof got off with mega bucks to go live the good life in the Caymans. If the crown prosecutors could not win that case, then maybe they are lazy and not too bright either. From what I have seen in courts, the crown prosecutors are the dregs of the lawyer pack who are too stupid or just plain losers that no law firm would keep on board and they carry a big chip on there shoulders every day they come to work.",0.4,0,1,-1.295554,1.1698945
940974,"It doesn't make any sense.

If I am accused of murder, I am assumed innocent until proven guilty.

If any woman says, just has to say I raped her, I am assumed guilty until proven innocent..?

Why don't false accusations ever get punished..?

How is one gender allowed this power over the other gender.

Absolute nonsense.",0.2,0,1,-0.08983599,0.013017394
941588,"so Sins of Harpy,
Wouldn't you saying to Patwant ""you are sick"" is libel as well?",0.2608695652173913,0,1,-0.20984921,0.19279902
941603,"It's only hypocritical when the actions contradict the rhetoric.

Jeepers, Leah!",0.4,0,1,-0.39988533,0.29492748
941844,"WOW! Simply WOW!!!

PM Selfie is going to increase our national debt nearly 1/3. Almost 200B !

Astounding. Gob smack me silly.",0.2580645161290322,0,1,-0.48403433,0.41184545
941880,"This President and this Congress are a sham of Fraudulent and Corrupt ""Gerrymandering"" of voting districts nationwide.  This is a result of CHEATING and CORRUPTION.  It's time to take the gloves off and show the righties the way to the back of the barn for a serious ""talk"".  

P.S.  Dan Sullivan.....you are a product of privilege and a Senator because your family is much more wealthy that Trump can imagine.  What a freakin"" hoax our democracy is !!!!!!!!",0.3492063492063492,0,1,-0.8334744,0.6848373
941894,13  Black congressmen boycotted Trump inauguration in no small part because he dared mention black  on black murder in Chicago during the election. Black leaders  keep say America needs a dialogue on race relations but run way when it happens.,0.3,0,1,-0.18461172,0.09629064
942109,"Maybe Trump doesn't know about the time Jesus flipped out at the money changers at the Temple.  

""This Jesus.  Some kind of socialist?  Christianity -- a hoax by the Chinese to kill out economy.  Pathetic.""",0.3,0,1,-2.4471393,2.3067133
942215,"Read the reports you fool.

The SEALS took fire from all sides, because someone tipped  off the enemy.

the women were armed to the teeth using children as human shields. typical of these Arab Third Worlders.",0.4375,0,1,-0.2567468,0.16086
942266,"You’re slowing seeing the path to another waste time/money/life war in the making with Iran and of course this will happen in another (no surprise here) Republican administration. The war will start with something stupid like another who cares ballistic missile test, a provocation in the Persian Gulf, etc. and hundreds, if not thousands of Americans and civilians will die and billions of tax dollars spent for nothing. Hope and pray I’m wrong.",0.4,0,1,-0.06796153,-0.018207055
942402,"So that means a woman complaining about a man who beats her is herself a wife-beating man? Makes perfect sense, if you have a severely damaged brain. You often call people androphobes or """"womyn"". By your ""logic"" that means you are an androphobic ""womyn"".",0.1666666666666666,0,1,-0.022556512,-0.013571
943173,"""She [brown] may want to consider a plea of temporary insanity on this one."" Darn good advice IMO. I'm amazed she found time to comment on something other then her personal sexuality issues.",0.1666666666666666,0,1,-0.13169512,0.01647979
943767,The lunatic fringe has hijacked the Whitehouse....I can't wait for the movie to come out.,0.3157894736842105,0,1,-0.81179535,0.6648633
944777,Nice to see a thug get what he deserves.,0.3888888888888889,0,1,-0.117571495,0.034200344
944896,"I did not vote for Trump, merely pointing out that Trump won because HRC ran on continuing Obama's failures. Liberals need to look inward and stop their entitlement mentality, instead of calling hard working Americans stupid for exercising their rights. Somehow America survives despite liberals attempt at restricting the first amendment.",0.1666666666666666,0,1,-0.61845887,0.50764674
945046,"White Americans seem to say that whenever fingers point at them.  When they finger-point and black or brown folks, it must be something other than ""race-baiting"", right?  Muslim guy shoots up a marketplace, he's a ""terrorist"".  Black guy fires into a house, he's a ""criminal"".  White guy murders a black bible-study class, he's a ""troubled youth"".  White French Canadian shoots up a mosque full of folks, he's ""mentally disturbed"".  Is this what is called ""white privilege""?

Did I FALSELY describe either incident in my previous post, John Butcher?  Please explain.  Speak up!",0.0,0,1,-0.9727291,0.92070276
945126,"Oh, and I forgot:

""David Petraeus: Anti-Muslim bigotry aids Islamist terrorists""

http://wapo.st/2jLHcCD",0.2,0,1,-0.356308,0.2628255
945249,"Flagged, for use of ""Twitler.""
Cute, but taps into demonization and dehumanization,
but even more, because it marks the user of the term, and by extension the group represented, as ignorant and easily swayed.",0.2,0,1,-0.83839434,0.71258694
946630,"Shame, shame, shame.  The most wanting people in the world are just kicked in the mouth by trump and his lying entourage!",0.4864864864864865,0,1,-1.697806,1.6863606
946758,One comment for this article.  One comment.  So .. what does that say??  Yawwwwwwwwnnnnnn.  Sorry about the Real Jerk though.  It was an institution.,0.0,0,1,-1.484955,1.3178222
948388,"how about that old ""two brains in one body"" dilemma ...and he poor choices the smaller one sometimes makes...
***
with dumb fails, my first questions to my kids was .. still is.. ""what .. were you  .. thinkin?"" emphasis on thinking. we did expect an explanation of some sort. i'm ""expressive"" -  my husband is stoic - they didn't know who to talk to...",0.2727272727272727,0,1,-0.04439923,-0.03725094
948788,"Or the eight years of "" Hussein the Incompetent "" !",0.3,0,1,-0.25823033,0.14123698
949214,"""At this rate and direction this nation is moving toward an American Civil War part II which could breakout about any day. ... the war will be between the Americans and Anti-Americans. "" - Doggy

The ""War of Northern Aggression"" really turned out well for my fellow Virginians. 

The same kind of musket-brandishing morons who led the South to war seem to have passed their genes on to some similar fools in Eugene.

If there were an armed uprising by the ""deplorables,"" you'd be in for a rude surprise. We folks with a modicum of intelligence control so much more of the economy, that you'd be crushed in short order. Just check your Civil War history books.",0.4,0,1,-0.38860482,0.27993
949238,"Often we are the nation of ignorants. The country can only hold so many people before we hit overload. The school systems are a good example. Immigrants both illegal and legal normally don't pay into the system enough to support sending their children to public schools not withstanding the language problem that slows the rest of the classes down. I believe you will find too that the crime statistics rise as the populations rise which is only natural. Anchorage for instance used to have nowhere the crime level that is there now and look at who is causing most of the problems. Do we invite people from
other countries that have overloaded their borders to come to America and do the same here. Having a bleeding heart often causes blood loss from the brain but in this case it affects both genders.",0.2,0,1,-0.10762332,0.011307942
949355,"The hysteria here is well founded. Didn't this Mad Man threaten to lock up his opponent at his hate rallies? Anyone who refuses to see the writing on the wall suffers from "" a kind of mental illness.""",0.4,0,1,-0.19410865,0.10672295
952438,"The 9TH circus court is the most over turned court in the U.S.
This foolish decision will help hang on to that title.",0.1666666666666666,0,1,-0.27301472,0.20888947
953155,"Where were these protestors when Obama invaded Libya resulting in many innocent  Muslim deaths.
Where were they when Obama sent US forces into Syria  on the side of Al Quida  resulting in the deaths and uprooting of thousands of Muslims and their families.
Where were they when Obama and the CIA removed the democratically elected Govt of Ukraine, resulting in Russia developing a western army which led to a disastrous war in which thousands of innocent civilians.being killed and uprooted.
Where were they when innocent Muslims were killed by errant drone attacks or directed attacks with civilians as collateral damage.
Such hypocrisy.",0.0,0,1,-0.13322367,0.045982193
953220,"...from the yacht and after chastising Trudeau for not being able to resist the ""billionaire's lifestyle"".

They should put Ambrose's picture next to the word ""hypocrite"" in the dictionary.",0.4,0,1,-0.6831304,0.59731525
953385,No doubt another TROLL is posting again..,0.4,0,1,-0.27419412,0.21572022
953515,I think throwing gay men (and political opponents as in the case of HAMAS) off seven story buildings is one of my favourites.,0.2,0,1,-0.35978046,0.22527872
953972,"The Hoodrat was the worst president ever and crooked hillary lost, sorry.",0.2,0,1,-0.26305047,0.19926925
955277,"Yeah, that darned Biden rule, they followed that one, .deplorable  no? 😂",0.4,0,1,-0.7690817,0.6262167
955363,"Andree is correct.  We didn't give.  Walker took.  The money won't be in PF earnings for long.  Soon it will be given out in oil tax credits and waste to the public sector.  Walker says the state has cut, but then you read stuff like this and about the minimal number of state layoffs compared to the oil industry.  Walker is a pathological liar.  And most all legislators are corrupt enemies of all Alaskans.",0.1666666666666666,0,1,-0.27196088,0.16834436
956867,"""The dirty boomers tried to pull up the ladder behind themselves like they always do.  But this time the other generations voted to stop their selfishness.  Now Morneau's cuck council are trying to defy the will of voters.  It's disgusting.""

Yep!",0.4848484848484849,0,1,-0.561562,0.4748843
957051,Deport this man if he is released.  He should not be our problem and he will kill again.  Lots of schitzophrenics go off their meds when they feel well.  Not worth the risk to Canadian citizens.,0.4459459459459459,0,1,-0.026153222,-0.018423736
957938,"Sure Todd. National Post? Got any links to Breitbart? A Voice for Lonely, Angry, Ugly Men Who Don't Believe in Equality?",0.3,0,1,-0.49400094,0.41318083
960421,Why are 5 of his charges Mistimeners ? They should all be feloneys ! I don't under stand what is wrong with the system for not punishing theses kind of people more severely ! Any person who will harm a child should be locked up & put away forever ! Why do they only get 1 or 2 years in jail & then let out ? Who decided that that is enough time for some sick Foul Human Being who harms a child !! You can't put a child molester or child rapist in jail for a year or two and then let them out again ! THERE IS NO AMOUNT OF JAIL TIME OR COUNCELING THAT CAN FIX THAT ! THAT PERSON IS MESSED UP IN THE HEAD & no child will be safe around them ! PLEASE MAKE THESE PUNISHMENTS HARSHER !!! Thanks,0.3,0,1,-0.2320452,0.1830443
960812,I will NEVER hire  this outdated dinosaur/thug ring leader again....EVER!!!,0.1666666666666666,0,1,-0.31965908,0.25596148
960968,"There might have been fringe activists who have said it, but beyond them there has been no such narrative that all men are rapists.",0.4473684210526316,0,1,-0.12456416,0.046606477
961421,I'm amazed at how much that man has un-stabilized the world. And not just on war footings but financially as well. They need to remove the fool from office before he does un-repairable harm,0.4,0,1,-1.0450977,0.9953883
961558,"The ""Economist"" noted that the liberal left had to stop talking to each other and start thinking why so many voted for Trump (and stop simply dismissing them as stupid, that just digs them in).   Much as I dislike the man there is a lot of legitimacy to many of the issues he represents (not all however).   The same forces can take over in Canada if we do not pay attention.   Remember that the voters who we would have judged as NDP supporters were the ones who put Trump in power.....so the pipe dream that NDP voters would support a Liberal over someone like O'Leary is as flawed as Hillary Clintons dream of winning the Rust Belt.   Just being Liberal or Progressive may not cut it on the next go round..   Learn from history or be doomed to repeat it.",0.0,0,1,-0.12207361,-0.0023788903
962682,"15 years ago some jerk, I suspect kids were peeling my sticker off my plate, it was a hassle lining up for a replacement for $10.00 was pulled over a few times, finally screwed on those plastic covers and the peeling ceased",0.4,0,1,-1.4882915,1.34599
962823,"I guess life in prison for treason so many liberals predicted when this happened is not in the cards anymore.

Anti-gun nuts get so passionate---and show so much ignorance!",0.0,0,1,-0.3325291,0.26585308
963842,"'
…SB21 is draining 20 billion dollars from the treasury.

…and you say it's not causing a budget crisis.
.

…sure thing, …and Trump is not an admitted sexual predator.",0.0,0,1,-0.063359275,-0.0523301
964070,The wife sounds like a real piece of work. And now his children are going to suffer because he will go to Prison and not be able to pay child support for his other children from previous marriage.  Someone please take out the trash and burn it.,0.4,0,1,-0.28001827,0.19151832
964349,Listening to you grumpy old liberals.,0.4,0,1,-0.31655207,0.2592648
964881,More fake news from the crazy liberal Media. Canadians do not want a trade war and this article is retarded just like the person that wrote it.,0.4754098360655738,0,1,-0.69595873,0.5943035
965205,"Too funny seeing the entire Liberal war room frantically tweeting ""fake news,"" and trying to tell Canadians what they should really want because they are a bunch of gutless pukes who won't stand up to the Bully.

Cowards all !

PET had no qualms about standing up to Tricky Dick Nixon.

The heir apparent hasn't got it !",0.3833333333333333,0,1,-0.6999855,0.6051241
965729,"LloydJohn writes:

""All. Woman. Good. All. Men. Bad.

Gee, wonder why young men do not want to marry or commit, can't understand why they would not want to be part of a society is always blaming and shaming good men...

...and of course, always exalting anything female. ""

----

Lloyd, what's with the hate for women?

Bad divorce?

She dumped you for some loser?

.",0.4,0,1,-0.838024,0.72155166
966008,"Does involuntary FGM Female Genital Mutilation , clitorectomy  done by Muslim their pubescent girls and daughters count as sexual assault or sexual impropriety?",0.4,0,1,-1.5525638,1.387174
967183,"Absolutely ridiculous, I'm driving a 2009 Ford  rust bucket and I'm paying for elitists climate nuts to drive a car that runs on batteries??????   I thought batteries hate the cold that's why this whole idea of plug- in cars don't work in North America.  But I digress  - please please someone call an election get rid of Wynne & Trudeau before my old ford needs to be hauled to the car cemetery.  Can I get a $14,000. rebate when I buy my next Ford??????",0.4,0,1,-0.09125874,-0.010541525
968017,"Right...Because the ""refugees"" raping women in Germany and Sweden are only in Germany and Sweden. Great plan, let's wait till they rape women in America, then we'll ban them. The left is so pro woman.",0.4,0,1,-1.404715,1.2504791
968739,"""Calling out institutions that believe they are above correction and have no checks and balances is long overdue"" Then call out your cheeto jesus for the trash talk and lies.
You may even become believable...nah.",0.2,0,1,-0.20197675,0.07748595
970816,"'
About damn time we started holding the oily corporations accountable.

.
$771,000 in fines against Nordaq Energy, saying it has failed to properly seal two natural gas exploration wells in the Cook Inlet basin.

When the fine for not plugging wells is that much higher than the bonding required, and the commission says the bonding won't come close to paying for the mess left behind, it's long past time to demand the oily's post adequate bonding.
.


Oil and gas companies which operated in Alaska that have received protection in the last year after filing for bankruptcy are: Cook Inlet Energy, Aurora Gas and Linc Energy.

.
The history of outside companies and foreign corporations is dotted with many examples of skipping out on development requirements like plugging wells, decommissioning platforms, remediation work, and mine reclamation.

.
It's happened countless times in Alaska.

.
Time for this to be addressed and remedied.

Before we get left holding the bag again.
.",0.0,0,1,-0.07602912,-0.023427539
971616,"Somebody take Justine's Twitter away before he invites more refugees to Canada.  Oh wait, too late.

Canadian?  Taxpayer?  Get to the back of the F'n line, Refugees get priority in Health Care and Education in Justine's Canada, and don't complain that you pay 55% tax, because if you do you're just mean and ignorant according to Justine and Wynne.",0.4,0,1,-0.6788868,0.58836156
971882,Bombardier = Crappy quality and outsourced jobs outside of Canada. + Shameless Welfare Queen.,0.3823529411764705,0,1,-0.47899142,0.38276246
971935,"""for losers and people with no ambition""  You do realize we are talking about cannabis being sold to medically approved patients.  People dealing with cancer, pain, hiv, nausea, etc. Most of these peoples ambition is to live comfortably and some are fighting to live period.  You are a miserable person if you judge others.",0.1666666666666666,0,1,-1.813907,1.7093488
974146,I remember that story well as it delivered the biggest kick to SJW industry's junk until Trumps election....,0.2,0,1,-0.21886033,0.11219931
974490,"Look silly? Huh? The company gets its name and beer mentioned millions of times online and does not have to pay a nickel!!!! I don't think you understand advertising. It is called brand recognition and companies pay literally millions of dollars to have it happen. 

The old story about advertising. Call me anything you like as long as you spell my name right!",0.0,0,1,-0.3500189,0.26723036
974853,Straw man argument. And that case has been ongoing since at least 2009; not exactly recent. Take your troll elsewhere.,0.3,0,1,-0.35440794,0.30484328
975108,Let's spend a million bucks on every crazy man in Anchorage.,0.2,0,1,-0.43632948,0.31824526
975319,"The looney left strikes again. All we need is to do everything we can we to PO the new US administration. At least thats what a lot of our press would have us do, side with CNN, declare ideological war against Trump and lets see how we make out.  Lets just all take a deep breath and relax. We can keep out values without rubbing their nose in it. Let it all play out and not be stupid. The Canadian press are out for a story not our best interests.",0.3,0,1,-0.41213077,0.3186011
975401,"Better go hide in your underground shelter and sling an AR over your shoulder! Them refugees are a comin' for ya! They're gonna continue killing scads of Amurican's! Oh, wait, those were US citizens... And many of them right wing nuts.",0.4666666666666666,0,1,-0.32711968,0.26573914
975405,"Seriously? Imagine Barack Obama throwing hissy fits every time someone disagrees with him. 
The contrast of Trump the buffoon to the eloquent, cool, composed Obama is apples to oranges, fish to bicycles, night to day...",0.4,0,1,-0.28112113,0.16321944
976062,"To Nancy Papineau, perhaps you should rethink your jackass statement! The first amendment right of free speech goes both ways. You may not like what Mark Miloscia has said but, he has a right to say it just as you do. The problem with you lefties that if we don't agree with what you say, it is hate speech and you tell us to shut up! If we don't agree on gay marriage or LGTB, etc. rights or what ever the outrage of the left is at the moment we are intolerant, homophobic, etc. If you think that your rights come from Government, they can take them away just as easy. Try reading the Constitution. Our rights do not come from the Government but from God as spelled out in the Bill of Rights. We the people have the power, not the Government. Your rights can only be taken away if you let them. The protesters/cowards that caused the trouble in DC during the inauguration where not there to peacefully protest as is their right, but to cause trouble and destroy private property. Study your history!",0.1666666666666666,0,1,-0.4336517,0.34755728
976834,"Yup, need to boot the parasites off",0.3571428571428571,0,1,-2.1583354,2.0154057
976913,"Blah blah blah blah.  I suppose your conclusion is that Crooked Hillary was not voted as President because she is a woman, not because she is crooked.",0.4426229508196721,0,1,-0.67650425,0.598509
979638,Or Japanese treating captured Canadian soldiers worst than dogs - torturing them while letting them starve to death.,0.4,0,1,-0.6064644,0.4704999
979734,"whining pampered athletes and entertainers who are so far removed from day to day reality it makes one laugh......if these hypocrites feel so strongly then let them disassociate themselves from Under Armour...........but wait, then the cheques stop coming right? Way to stand on principles guys...",0.4,0,1,-0.59304315,0.48766848
980361,"lets correct the usual ignorance from peple like you.

a wall that americans will fund and mexico will pay for in tarrifs
ending corrupt sancturary city by defunding! dam good, obey the rules or no money, GOOD
refugees can have all the vetting they want but you can not trust any of it from terrorist unstable countries even obama identified for more vetting.. 
draft a plan for isis, finally a government willing to actually get it done, so much for useless obama
,Gorsuch,, a true constitutional judge not an activist one finally, reality in law back 
as for the last sentence, maybe you didnt hear trump offer help to those cites with those problems, something obama ignored completely,",0.3,0,1,-0.27913773,0.18265922
980511,Hopefully they'll be used against the enemies of America...Liberals and other assorted vermin.,0.4,0,1,-0.19406293,0.118423454
982559,"Hey protesters, (all seven) how much are you getting paid to stand out there like  FOOLS?",0.4285714285714285,0,1,-2.6670175,2.6017823
982609,Not only is he ignorant but he is dishonest....there are many dozens of lawsuits against him from contractors who did not get paid from his many bancruptcies....something he brags about.,0.4,0,1,-1.1928304,1.1456081
